bvid,pubdate,live_date,duration,cover,title
BV1Kx411n7ek,2017-08-20,2017-08-14,135:24,https://i0.hdslb.com/bfs/archive/f3886462a2873852e67b544f4967de6cc342457e.png,女流-8.14-大周好声音弹幕版
BV1dx411J77f,2017-08-19,2017-08-19,238:54,https://i0.hdslb.com/bfs/archive/d147368c278e43bcc3f72680da3fb6cafec573b4.png,女流-8.19-尼德霍格+吃鸡
BV1sx411H7Em,2017-08-14,2017-08-13,263:08,https://i0.hdslb.com/bfs/archive/9b1c1823c0caf20a63ee409914f35abf9fbbcb83.png,女流-8.13-心灵砒霜21
BV1Xx411E7Qz,2017-08-14,2017-08-13,152:39,https://i0.hdslb.com/bfs/archive/e6021fcc6d41aecd40606b609210d440f44d900c.jpg,女流-8.13-心灵砒霜-弹幕版
BV19x411E7aL,2017-08-14,2017-08-14,164:11,https://i0.hdslb.com/bfs/archive/44e0a95658b38f13994bdf03a58c351a62f704c5.png,女流-8.14-大周好声音
BV1Ex411H7k9,2017-08-13,2017-08-12,249:08,https://i0.hdslb.com/bfs/archive/192251ea6bcc9c21e9418709f65d0ec023276ff4.jpg,女流-8.12-大周MC之竞选武状元
BV1Dx411n7hH,2017-08-12,2017-08-11,236:18,https://i0.hdslb.com/bfs/archive/9ab515b78f02756b888dd21bfe8789b6e31c1f75.jpg,女流-8.11-我的世界中国版PC不限号
BV1vx411n7jt,2017-08-09,2017-08-09,209:19,https://i0.hdslb.com/bfs/archive/f431d33d7e75c512ac5dff48d5a450d9115c8557.jpg,女流-8.9-大周有嘻哈
BV1gx411n7Rf,2017-08-08,2017-08-08,258:29,https://i0.hdslb.com/bfs/archive/c402478c564171cab5cc9b934b9ccba77f98f77b.jpg,女流-8.8-大周MC第十天：建筑大赛
BV16x411p7jo,2017-08-08,2017-08-08,76:51,https://i0.hdslb.com/bfs/archive/c70979423a6d4e3d35613750c309fff1e357e715.jpg,女流-8.8-半夜不睡觉聊一聊
BV1Sx411p7tr,2017-08-07,2017-08-07,217:01,https://i0.hdslb.com/bfs/archive/d23762c0696ad0d7a24ab38499d8318f018556d7.jpg,女流-8.7-大周MC第九天：末地之城
BV1Gx411p75o,2017-08-05,2017-08-05,110:12,https://i0.hdslb.com/bfs/archive/29a5f3aed8f75dd3ccb3b8346e851fa762e9a158.jpg,女流-8.5-绝地求生
BV1Ax411p7Mf,2017-08-04,2017-08-04,227:55,https://i0.hdslb.com/bfs/archive/77691fa633edb637f4af83f5917d05d65a414ad7.jpg,女流-8.4-大周MC第八天：末影龙
BV1dx411H79E,2017-08-03,2017-08-02,246:20,https://i0.hdslb.com/bfs/archive/23f3ff0fbd969ae0f9dc20e5ebe5320c359da711.jpg,女流-8.2-我的世界
BV1ix411H7R9,2017-08-01,2017-08-01,239:35,https://i0.hdslb.com/bfs/archive/545c704f2a584cbf8758fb6622629a43cc599dc2.jpg,女流-8.1-我的世界
BV1vx411W7e5,2017-07-30,2017-07-29,180:52,https://i0.hdslb.com/bfs/archive/33f8fe60d38cc3c3e430b1de41982dc270cba8d3.jpg,女流-7.29-狼叔说游戏之专访女流&壮壮
BV1Wx411W7pP,2017-07-29,2017-07-28,52:02,https://i0.hdslb.com/bfs/archive/79e76379f9cc229d4e7d33c47599960ff3da9d35.jpg,女流-7.28-首次直播试玩真三国无双8
BV1Wx411W7nv,2017-07-29,2017-07-28,61:30,https://i0.hdslb.com/bfs/archive/9cdba51ad3c002d1f4b9bc8b517d23c5e40f17ba.jpg,女流-7.28-与武人叔畅聊主机游戏的那些事儿
BV1ux411W7Y9,2017-07-27,2017-07-26,81:18,https://i0.hdslb.com/bfs/archive/308e7d0d107ee988deed04f6c18e66bf039c89b5.jpg,女流-7.26- PlayStation 中国发布会
BV1fx411i7fq,2017-07-24,2017-07-23,128:51,https://i0.hdslb.com/bfs/archive/ff7ae35c96f22ae1dc1aaca309594b63568e9767.jpg,女流-7.23-你说我猜
BV1zx411i77x,2017-07-22,2017-07-22,239:54,https://i0.hdslb.com/bfs/archive/591b626c29a7d7fc9f5cc08883e8d38e8f6ba61c.jpg,女流-7.22-我的世界
BV14x411i7mz,2017-07-21,2017-07-21,247:38,https://i0.hdslb.com/bfs/archive/2d3610da92181688b3d1224f60308090b8a977df.jpg,女流-7.21-我的世界
BV1Nx411i7oX,2017-07-19,2017-07-19,115:42,https://i0.hdslb.com/bfs/archive/731445eae76276d01248373c5c60faedbfa61db2.jpg,女流-7.19-我的世界
BV1cx411i7Ae,2017-07-18,2017-07-17,212:44,https://i0.hdslb.com/bfs/archive/19968a09e5a102747e10adb5f44b1fa281df9be1.jpg,女流-7.17-心灵砒霜-弹幕版
BV1Nx411i72N,2017-07-18,2017-07-18,179:15,https://i0.hdslb.com/bfs/archive/5e5e5875d548eae9e032f7923672e2efe6673e03.jpg,女流-7.18-我的世界
BV1ix411B7mu,2017-07-17,2017-07-17,235:20,https://i0.hdslb.com/bfs/archive/19968a09e5a102747e10adb5f44b1fa281df9be1.jpg,女流-7.17-心灵砒霜
BV1ex411B7oE,2017-07-17,2017-07-16,204:19,https://i0.hdslb.com/bfs/archive/e1963711059cb74706c00cc5d129aed64926449c.jpg,女流-7.16-泡泡来做客，六酱掌勺
BV1ux411B7N8,2017-07-15,2017-07-15,25:57,https://i0.hdslb.com/bfs/archive/80c7d9aefa0b17f4eacc6635b045984849e2f311.jpg,女流-7.15-设备调试，直播随缘
BV1Bx411q7iU,2017-07-12,2017-07-12,114:02,https://i0.hdslb.com/bfs/archive/738313072c8c344a6434e2c370cbabaa17d0bba8.jpg,女流-7.12-创世战车
BV1tx411q7A7,2017-07-11,2017-07-11,232:41,https://i0.hdslb.com/bfs/archive/38e57e1e62afd82c37770cc85cfda6febd81c79b.jpg,女流-7.11-Night in the Woods夭折改播守望先锋
BV1Ex411q7Jx,2017-07-10,2017-07-09,248:50,https://i0.hdslb.com/bfs/archive/83c798433c355a5542b77306d47786f6b070e119.jpg,女流-7.9-心灵砒霜&抽奖-弹幕版
BV1Ex411q77P,2017-07-10,2017-07-10,110:27,https://i0.hdslb.com/bfs/archive/14588b3befe79af94ea83138f580890db69af456.jpg,女流-7.10-组装小书架
BV1Ux411z7he,2017-07-09,2017-07-09,249:08,https://i0.hdslb.com/bfs/archive/83c798433c355a5542b77306d47786f6b070e119.jpg,女流-7.9-心灵砒霜
BV1rx411z7w6,2017-07-08,2017-07-08,236:44,https://i0.hdslb.com/bfs/archive/09c2558f5faa8c071a8a2b11722f3503bf6a5f3b.jpg,女流-7.8-今天聊60块钱的
BV18x411z7vz,2017-07-07,2017-07-07,239:04,https://i0.hdslb.com/bfs/archive/ae441da021ce63c195b1ed35c8af064f7dc545df.jpg,女流-7.7-小小噩梦DLC
BV1nx411z7Jh,2017-07-06,2017-07-06,178:41,https://i0.hdslb.com/bfs/archive/9189bef110da859582ca737e0aac0535b1a8f13c.jpg,女流-7.6-Move or Die
BV1cx411z73M,2017-07-04,2017-07-04,238:05,https://i0.hdslb.com/bfs/archive/d0e79d7947ba8b5201c69278be70ef9fc7a72742.jpg,女流-7.4-ibb & obb
BV1Ux411B7Yg,2017-07-03,2017-07-01,97:07,https://i0.hdslb.com/bfs/archive/b0326d13c71ddb569d90a476bfbb445b92f3892d.jpg,女流-7.1-唱亿首歌
BV1yx411B7cA,2017-07-01,2017-07-01,118:49,https://i0.hdslb.com/bfs/archive/076a6d2232de5e6d90e592058d36239379c0e49a.jpg,女流-7.1-空洞骑士
BV1Vx411r7jS,2017-06-30,2017-06-30,88:23,https://i0.hdslb.com/bfs/archive/e631aa6dd53f053f317f672ada6460130a90b4ae.jpg,女流-6.30-回国之前剪个头
BV1mx41167yL,2017-06-29,2017-06-28,104:49,https://i0.hdslb.com/bfs/archive/ee110a7750a0127bf1f612813067fc9fb05fabb6.jpg,女流-6.28-星野晚餐
BV1Px411r7tZ,2017-06-29,2017-06-29,53:07,https://i0.hdslb.com/bfs/archive/175d422661d2b31678264cc985887c05dcb7eb1e.jpg,女流-6.29-吉原正行专访（有顶天家族2导演）
BV1Rx41167LB,2017-06-28,2017-06-28,154:23,https://i0.hdslb.com/bfs/archive/c00e254ca9bca28d3bbca0e67d1491d91321b9d8.jpg,女流-6.28-下鸭神社&六道珍皇寺之旅
BV1ax41167C2,2017-06-27,2017-06-26,38:53,https://i0.hdslb.com/bfs/archive/33bc77508ed2bd185be3a936f806bbb5df740a00.jpg,女流-6.26-六酱萌妹的日常
BV12x41167mo,2017-06-27,2017-06-27,91:41,https://i0.hdslb.com/bfs/archive/66ba27e87299f25f9f1f4b65bf6a5cb03e56451a.jpg,女流-6.27-森见登美彦专访
BV1ex41167zi,2017-06-26,2017-06-25,187:49,https://i0.hdslb.com/bfs/archive/b8c32cc823d3da1f2431d50edaea517a91aae093.jpg,女流-6.25-心灵砒霜-弹幕版
BV18x41167cP,2017-06-26,2017-06-26,181:32,https://i0.hdslb.com/bfs/archive/e43b486828279ffadbe1b7008882ffb031c822a1.jpg,女流-6.26-有顶天家族2圣地巡礼
BV1sx41167zM,2017-06-25,2017-06-24,216:08,https://i0.hdslb.com/bfs/archive/153441970de5d82377e736fb542eb086458220a1.jpg,女流-6.24-KALIMBA（克林巴）
BV1px41167wR,2017-06-25,2017-06-25,189:44,https://i0.hdslb.com/bfs/archive/b8c32cc823d3da1f2431d50edaea517a91aae093.jpg,女流-6.25-心灵砒霜
BV1Gx41167HK,2017-06-24,2017-06-23,71:06,https://i0.hdslb.com/bfs/archive/ac12c96e6980c4f530b4478499b6a70312fb1866.jpg,女流-6.23-公益项目拍摄现场
BV1Gx41167HJ,2017-06-24,2017-06-23,117:30,https://i0.hdslb.com/bfs/archive/5926a656d878fd9aa7e040ac4c478d4be2c4876d.jpg,女流-6.23-RIME
BV1Xx411h7bs,2017-06-21,2017-06-20,56:29,https://i0.hdslb.com/bfs/archive/9c3439c7f1bb73eaf199d3a5341836a89127f5f1.jpg,女流-6.20-ARMS
BV1Xx411h7Ye,2017-06-21,2017-06-21,170:48,https://i0.hdslb.com/bfs/archive/0bdddfb21efe833c05e943e6bf3040083984ecee.jpg,女流-6.21-RIME
BV1tx411h7Zu,2017-06-19,2017-06-18,186:59,https://i0.hdslb.com/bfs/archive/76580af3d59315c8380c888d2a2cd61ea6ed6e72.jpg,女流-6.18-心灵砒霜弹幕版
BV1hx411h7Lo,2017-06-18,2017-06-18,186:47,https://i0.hdslb.com/bfs/archive/76580af3d59315c8380c888d2a2cd61ea6ed6e72.jpg,女流-6.18-心灵砒霜
BV1ox411878B,2017-06-16,2017-06-15,15:25,https://i0.hdslb.com/bfs/archive/38c425a8a01c79060afcdec4696f46ecef579e9d.jpg,女流-6.15-半夜不睡觉
BV1fx41187XR,2017-06-15,2017-06-15,164:30,https://i0.hdslb.com/bfs/archive/b0adcb1c6d6c745f7dbd0fa44c8f2f10bc42d777.jpg,女流-6.15-E3展会第二天
BV1yx41187xv,2017-06-14,2017-06-14,229:16,https://i0.hdslb.com/bfs/archive/68da4723935bb97dc92572c4186595d8c23f1cb6.jpg,女流-6.14-E3展会第一天
BV1Dx41187UL,2017-06-14,2017-06-14,98:56,https://i0.hdslb.com/bfs/archive/5e569af7d2c5ffc9291692ce4c6ab0b6596a410a.jpg,女流-6.14-任天堂游戏发布会视频
BV1qx41187Tx,2017-06-13,2017-06-13,48:19,https://i0.hdslb.com/bfs/archive/d72a2e55e410d4ab17a79b85b92868e7d0a52891.jpg,女流-6.13-育碧发布会
BV1qx41187P2,2017-06-13,2017-06-13,125:37,https://i0.hdslb.com/bfs/archive/e78fc595f71575a747dd3f734b62331caa0ff908.jpg,女流-6.13-酒店休闲时光
BV1rx41187Qb,2017-06-12,2017-06-12,170:10,https://i0.hdslb.com/bfs/archive/d8aebb43e2d570a3b37bb769245156daec2ddbcf.jpg,女流-6.12-洛杉矶之行-发布会之前休整
BV1Zx411a7V8,2017-06-10,2017-06-10,276:29,https://i0.hdslb.com/bfs/archive/5aeef34964b08aac874b892161b8ed637dda857a.jpg,女流-6.10-LOL英雄联盟
BV1Dx411a7gM,2017-06-09,2017-06-08,229:48,https://i0.hdslb.com/bfs/archive/88ca77b3549edc6ed5bb6d755a3ee9a549fee03a.jpg,女流-6.8-守望先锋
BV1rx411a7sn,2017-06-07,2017-06-04,320:32,https://i0.hdslb.com/bfs/archive/013a7d2cdbea4ffd22f3673559c7596b27bacda1.jpg,女流-6.4-心灵砒霜-弹幕版
BV1Wx411a7oX,2017-06-06,2017-06-06,250:50,https://i0.hdslb.com/bfs/archive/51950bf91a36fc1a618cc7acbe33e9f4a675b0d0.jpg,女流-6.6-大周庆典特辑
BV18x411a7LT,2017-06-06,2017-05-23,195:20,https://i0.hdslb.com/bfs/archive/0f55cfc862e9bde5a1550164abab4564366e121e.jpg,女流-5.23-缺氧（Oxygen Not Included）
BV17x411a7n9,2017-06-05,2017-06-05,148:46,https://i0.hdslb.com/bfs/archive/17357e17328f99dd523ed03de40b930263ab678f.jpg,女流-6.5-Switch小游戏
BV1Px411a766,2017-06-04,2017-06-03,568:36,https://i0.hdslb.com/bfs/archive/5e8e882aa9a7059ce2ef2f31c9463a76bf4d982e.jpg,女流-6.3-见证者（The Witness）
BV1Ex411a7C6,2017-06-04,2017-06-04,320:05,https://i0.hdslb.com/bfs/archive/013a7d2cdbea4ffd22f3673559c7596b27bacda1.jpg,女流-6.4-心灵砒霜
BV1wx411a79U,2017-06-02,2017-06-02,235:35,https://i0.hdslb.com/bfs/archive/ff673836c63e6a6948e17912d684b1a2159c02b5.jpg,女流-6.2-见证者（The Witness）
BV1tx411e7rS,2017-06-01,2017-06-01,263:06,https://i0.hdslb.com/bfs/archive/cc7402a427a6d8ccd24926d7f3c64942fbff2ef4.jpg,女流-6.1-见证者（The Witness）
BV1Lx411e73z,2017-05-31,2017-05-29,139:53,https://i0.hdslb.com/bfs/archive/53e3d1eef8883f053d1923ae61173d26a5f14670.jpg,女流-5.29-2017斗鱼嘉年华（武汉）
BV1sx411Y7jV,2017-05-24,2017-05-24,245:07,https://i0.hdslb.com/bfs/archive/0cc7dddfd1bcb99a59d613162c6efe2d69fa84f1.jpg,女流-5.24-见证者（The Witness）
BV1hx411Y7rB,2017-05-24,2017-05-23,197:22,https://i0.hdslb.com/bfs/archive/2b4cb9196742660bd0cb2e070113171e278a3d6d.jpg,女流-5.23-缺氧（Oxygen Not Included）
BV1hx411Y7d4,2017-05-24,2017-05-22,188:33,https://i0.hdslb.com/bfs/archive/76776d8c716e56ff962b3bf7e58dee818a2a0f5a.jpg,女流-5.22-吕牛随缘演唱会
BV1Wx411Y7nh,2017-05-23,2017-05-22,266:42,https://i0.hdslb.com/bfs/archive/0dbe5605da95bb3bff8c5948bae6e259abf0c0c7.jpg,女流-5.22-缺氧(Oxygen Not Included)
BV1Wx411Y75Z,2017-05-23,2017-05-21,230:45,https://i0.hdslb.com/bfs/archive/989649e436983eedc81b45aa218b73353a4ab3a3.png,女流-5.21-心灵砒霜-弹幕版
BV1mx411v7FS,2017-05-21,2017-05-21,228:52,https://i0.hdslb.com/bfs/archive/989649e436983eedc81b45aa218b73353a4ab3a3.png,女流-5.21-心灵砒霜
BV1qx411v7zD,2017-05-20,2017-05-20,83:33,https://i0.hdslb.com/bfs/archive/25927259725764c3226e86ff59439b2dac4931df.jpg,女流-5.20-核聚变2017电游嘉年华
BV1tx411v7tq,2017-05-19,2017-05-19,212:31,https://i0.hdslb.com/bfs/archive/3945b4b862f07c3c94bad21c8fc8fe3a6cab1502.jpg,女流-5.19-死亡细胞(Dead Cells）
BV1jx411v7AA,2017-05-17,2017-05-17,245:55,https://i0.hdslb.com/bfs/archive/24bb92e87d40433ec100302f1e81101f73be3914.jpg,女流-5.17-死亡细胞(Dead Cells）
BV1Kx411v72i,2017-05-16,2017-05-16,187:05,https://i0.hdslb.com/bfs/archive/4f9ccdb25dd265290dfa94f48e7f42d3f9cc7d13.jpg,女流-5.16-final station
BV1Gx411v7UX,2017-05-16,2017-05-15,189:57,https://i0.hdslb.com/bfs/archive/df05955857cac9d3dd48797ea2bb0e9d85962050.jpg,女流-5.15-final station
BV1Gx411v79k,2017-05-16,2017-05-14,150:57,https://i0.hdslb.com/bfs/archive/c9b937a6a750decf5e19d88a2b47a0a82c245db5.jpg,女流-5.14-心灵砒霜-弹幕版
BV1Nx411v7FV,2017-05-14,2017-05-14,185:38,https://i0.hdslb.com/bfs/archive/c9b937a6a750decf5e19d88a2b47a0a82c245db5.jpg,女流-5.14-心灵砒霜
BV1zx411e7Cm,2017-05-13,2017-05-12,186:09,https://i0.hdslb.com/bfs/archive/b01df98d28e89cdaf84208a2058a503374d41855.jpg,女流-P1-5.12-艾迪芬奇的记忆（What Remains of Edith Finch）
BV1mx411e7u3,2017-05-13,2017-05-13,220:21,https://i0.hdslb.com/bfs/archive/ce2c77613136caeab21cbad60790483c2694a6ce.jpg,女流-5.13-final station
BV1Rx411m7ha,2017-05-11,2017-05-10,301:05,https://i0.hdslb.com/bfs/archive/65165d378626225917e3eaff1af56f8123f5e3e9.jpg,女流-5.10-手工猪小拱
BV1cx411U7EB,2017-05-10,2017-05-09,338:48,https://i0.hdslb.com/bfs/archive/67523a7d1c2cf0dad5838c058cc21a51d7c7f7c6.jpg,女流-5.9-汐
BV1kx411m7q9,2017-05-09,2017-05-07,185:14,https://i0.hdslb.com/bfs/archive/0814f3441f4f56dc8c3a02bef34355eec3bab555.jpg,女流-5.7-心灵砒霜-弹幕版
BV1zx411m7Pr,2017-05-07,2017-05-07,192:28,https://i0.hdslb.com/bfs/archive/0814f3441f4f56dc8c3a02bef34355eec3bab555.jpg,女流-5.7-心灵砒霜
BV1Hx411m7m6,2017-05-07,2017-05-06,247:28,https://i0.hdslb.com/bfs/archive/c51f4677736b0092de4bb6661eb568eec3595ff4.jpg,女流-5.6-小小噩梦
BV1Gx411m7uA,2017-05-06,2017-05-05,257:19,https://i0.hdslb.com/bfs/archive/4033bd4d4c33e675147e1017e5254356c06e4cf9.jpg,女流-5.5-马里奥赛车
BV13x411m7Rs,2017-05-05,2017-05-04,187:58,https://i0.hdslb.com/bfs/archive/3332b08d615b417ab0a355e5ea80f82a15445190.jpg,女流-5.4-今天不休息
BV1Px411m7Bf,2017-05-04,2017-05-03,191:10,https://i0.hdslb.com/bfs/archive/45d673f19807bc3d1a950af4578b95c0846e287c.jpg,女流-5.3-你写我猜-渣哥作死队中的急先锋
BV1Rx41127Kg,2017-05-03,2017-05-02,274:15,https://i0.hdslb.com/bfs/archive/aa27d352caf28e5b0b64a08b00ac4aecc72bd42b.jpg,女流-5.2-大周，还好么
BV1sx411U7DR,2017-04-24,2017-04-23,213:39,https://i0.hdslb.com/bfs/archive/be6a32669ba54953a8f07c22a87a194871dddb71.jpg,女流-4.23-心灵砒霜-弹幕版
BV1ax411U7w4,2017-04-24,2017-04-24,276:16,https://i0.hdslb.com/bfs/archive/f7ba89b9894af52ecf73f950c0c463c99c0d5d8a.jpg,女流-4.24-剪剪世界
BV1jx411U75b,2017-04-21,2017-04-21,247:15,https://i0.hdslb.com/bfs/archive/100f310fc25b297280a9e016c5054929893a09d7.jpg,女流-4.21-神奇男孩3-龙之陷阱
BV1gx411U7WW,2017-04-20,2017-04-19,289:38,https://i0.hdslb.com/bfs/archive/7e309f71ffa6a933b9a9c2da0809ed1f5957cca8.jpg,女流-4.19-神奇男孩3-龙之陷阱
BV1vx411D7pr,2017-04-19,2017-04-18,208:41,https://i0.hdslb.com/bfs/archive/c7deb882020886194d6a097a0704b743a901fa65.jpg,女流-4.18-俄罗斯方块大战噗呦噗呦-神奇男孩3龙之陷阱
BV1vx411D7SP,2017-04-19,2017-04-16,148:18,https://i0.hdslb.com/bfs/archive/b87e197107dd6beb0c1d4a69938cbfaca7233371.jpg,女流-4.16-心灵砒霜-弹幕版
BV1sx411D7xg,2017-04-18,2017-04-17,257:13,https://i0.hdslb.com/bfs/archive/7070dc6d09b4d39a994acdba064273dbe862f9ff.jpg,女流-4.17-星露谷物语
BV1px411D7ZW,2017-04-17,2017-04-16,95:13,https://i0.hdslb.com/bfs/archive/258c796f560d99dfa908b3f6877daf6f928af7de.jpg,女流-4.16-盛世天下之女帝篇
BV1Wx411D7Fg,2017-04-17,2017-04-16,159:23,https://i0.hdslb.com/bfs/archive/b87e197107dd6beb0c1d4a69938cbfaca7233371.jpg,女流-4.16-心灵砒霜
BV1Hx411D7Ee,2017-04-16,2017-04-15,364:53,https://i0.hdslb.com/bfs/archive/258c796f560d99dfa908b3f6877daf6f928af7de.jpg,女流-4.15-武则天盛世天下-狼人杀
BV1Px411D7jR,2017-04-15,2017-04-14,275:01,https://i0.hdslb.com/bfs/archive/258c796f560d99dfa908b3f6877daf6f928af7de.jpg,女流-4.14-盛世天下之女帝篇
BV1Qx411S725,2017-04-13,2017-04-12,235:39,https://i0.hdslb.com/bfs/archive/72d08b0a4a65328fd1ce0956fb3ea8361052e0b0.jpg,女流-4.12-血源诅咒-day1
BV12x411S7PZ,2017-04-12,2017-04-11,257:03,https://i0.hdslb.com/bfs/archive/a5e7d40ff82c26cb2dca4a4f48e753641f4983d4.jpg,女流-4.11-塞尔达传说荒野之息
BV1Sx411S7jB,2017-04-11,2017-04-10,231:15,https://i0.hdslb.com/bfs/archive/be3e7f471960be5ecd6348241b5ae5831c493004.jpg,女流-4.10-塞尔达传说荒野之息
BV1Bx411S7PP,2017-04-09,2017-04-06,54:54,https://i0.hdslb.com/bfs/archive/83b630ba51ca4935c4cd751dcca3c2f241fd2438.jpg,女流-4.6-冒险岛2
BV1Ax411X7ux,2017-04-07,2017-04-06,189:20,https://i0.hdslb.com/bfs/archive/ef8e8cdb774b60d953266b8b03c0a87b2758f844.jpg,女流-4.6-心灵砒霜-弹幕版
BV1Ax411X7ut,2017-04-07,2017-04-06,216:36,https://i0.hdslb.com/bfs/archive/ef8e8cdb774b60d953266b8b03c0a87b2758f844.jpg,女流-4.6-心灵砒霜
BV1Ux411Q7k6,2017-04-05,2017-04-04,143:30,https://i0.hdslb.com/bfs/archive/34358e841699a35af056a8602b387203f0d94e8e.jpg,女流-4.4-塞尔达传说
BV1Ux411Q7k5,2017-04-05,2017-04-04,105:41,https://i0.hdslb.com/bfs/archive/510bd3af248ea938a05c67aaadedef0c0ac969ad.jpg,女流-4.4-超级炸弹人R
BV1Ux411Q7NS,2017-04-05,2017-04-05,236:49,https://i0.hdslb.com/bfs/archive/a7330dd994ab4128d18b220f83ae2c3fb3fcc8d7.jpg,女流-4.5-塞尔达传说
BV1Ux411Q7Cd,2017-04-05,2017-04-04,40:32,https://i0.hdslb.com/bfs/archive/5b2d8664af6da3b53a3c492a27c5f3cf369820b3.jpg,女流-4.4-12switch
BV14x411Q7YG,2017-04-04,2017-04-03,347:30,https://i0.hdslb.com/bfs/archive/55092ba377d03052cc796cd96f5fb2ed75c94a3b.jpg,女流-4.3-塞尔达传说
BV1jx411Q7wL,2017-04-02,2017-04-02,58:59,https://i0.hdslb.com/bfs/archive/5b96c63a5a9e1bbacdc22fe087bb57cbb05dc696.jpg,女流-4.2-噗哟噗哟VS俄罗斯方块
BV1jx411Q7c2,2017-04-02,2017-04-02,102:49,https://i0.hdslb.com/bfs/archive/165864db0756b787f27cff61e9b62feba785ece8.jpg,女流-4.2-12switch
BV1Lx411Q7DX,2017-04-02,2017-04-02,134:16,https://i0.hdslb.com/bfs/archive/0c38c67f6f3f6aab739806af3a98b5dd7c15d901.jpg,女流-4.2-塞尔达传说
BV1Ex411Q78X,2017-04-01,2017-04-01,259:13,https://i0.hdslb.com/bfs/archive/eb47cbe5a6ed6ff5062eec09e28090b30692f1f1.jpg,女流-4.1-剪剪世界
BV1gx411Q7z9,2017-03-31,2017-03-30,279:33,https://i0.hdslb.com/bfs/archive/51457d6b9d703d7d7fd3a7e819e5827efdce15de.jpg,女流-3.30-黑暗之魂3DLC2
BV19x411D7fW,2017-03-30,2017-03-29,290:44,https://i0.hdslb.com/bfs/archive/121bd0b900f83b3092703aba3df8b12a22227b52.jpg,女流-3.29-黑暗之魂3DLC2
BV1fx411D7m6,2017-03-29,2017-03-26,160:01,https://i0.hdslb.com/bfs/archive/615319e54b325c37193cc313d233635d1ed306f6.jpg,女流-3.26-心灵砒霜-弹幕版
BV1Bx411k7BJ,2017-03-26,2017-03-26,185:31,https://i0.hdslb.com/bfs/archive/615319e54b325c37193cc313d233635d1ed306f6.jpg,女流-3.26-心灵砒霜
BV1Ex411k7ep,2017-03-25,2017-03-25,248:48,https://i0.hdslb.com/bfs/archive/da329642e8ea7cca1ba7a54d22405f7db6028802.jpg,女流-3.25-塞尔达传说
BV1Gx411k73Z,2017-03-24,2017-03-24,307:10,https://i0.hdslb.com/bfs/archive/0a39f5f01e53fd487bfec7bffa5ea6aaa28c33b2.jpg,女流-3.24-rusty lake新章节和塞尔达
BV1wx411k7Fm,2017-03-22,2017-03-22,244:20,https://i0.hdslb.com/bfs/archive/a11bb4da58fbcc764e0f96861ed63f33dfcbd367.jpg,女流-3.22-砒霜兼索尼2周年户外~
BV1Qx411r7tt,2017-03-21,2017-03-19,118:30,https://i0.hdslb.com/bfs/archive/d4e2beda644cb0b7a392f6cfe9ebf63e2559b637.jpg,"女流-3.19-1,2switch"
BV1Px411k7oB,2017-03-21,2017-03-20,107:58,https://i0.hdslb.com/bfs/archive/6da5a98b44abbdbbc2312ae3fdfc3260d886024d.jpg,女流-3.20-户外直播
BV1Nx411k7UE,2017-03-21,2017-03-18,248:33,https://i0.hdslb.com/bfs/archive/426084ec61ce68557f1823eb5eac6c06bf290d03.jpg,女流-3.18-塞尔达传说
BV1ax411r7eW,2017-03-18,2017-03-17,195:07,https://i0.hdslb.com/bfs/archive/0533f76dfab45e4f471f4c75b1bad901de4c397a.jpg,女流-3.17-塞尔达传说
BV1bx411r7kK,2017-03-17,2017-03-16,347:00,https://i0.hdslb.com/bfs/archive/ef9b32551dbbce60abb099da9d4fe669cc0a4c40.jpg,女流-3.16-塞尔达传说+LOL
BV1nx411r7sx,2017-03-16,2017-03-15,359:00,https://i0.hdslb.com/bfs/archive/0c15af85219e7d96da27fc808b7a1aa8755b73e9.jpg,女流-3.15-塞尔达传说
BV1nx411r7SE,2017-03-16,2017-03-15,116:23,https://i0.hdslb.com/bfs/archive/550a48156d66585797672494f42875485e9c25b7.jpg,女流-3.15-chi66诞生记？！
BV1sx411r7cd,2017-03-15,2017-03-14,292:53,https://i0.hdslb.com/bfs/archive/c57ef830d78b69010d9977ef8ff8c17642d2fcb6.jpg,女流-3.14-塞尔达传说-荒野之息
BV1sx411r7Pi,2017-03-15,2017-03-14,128:04,https://i0.hdslb.com/bfs/archive/4ddaa15a0d15d2ecf274863236e251bbaa450660.jpg,女流-3.14-塞尔达传说-荒野之息-晚上
BV1Qx411C7xM,2017-03-14,2017-03-13,253:07,https://i0.hdslb.com/bfs/archive/4ddaa15a0d15d2ecf274863236e251bbaa450660.jpg,女流-3.13-塞尔达传说-荒野之息
BV1jx411C7pp,2017-03-07,2017-03-07,111:54,https://i0.hdslb.com/bfs/archive/6a57e37fcbedb34fb2895df59922000d4421e344.jpg,女流-3.7-塞尔达传说-荒野之息
BV1jx411C7pk,2017-03-07,2017-03-05,182:15,https://i0.hdslb.com/bfs/archive/1d1819dd0911d8934fef94243244bd48a2f2c82f.jpg,女流-3.5-心灵砒霜-弹幕版
BV1Mx411C7rd,2017-03-05,,04:39,https://i0.hdslb.com/bfs/archive/5b1396355e91e73a63173986f31eb27ff918a469.jpg,女流-几何冲冲冲刺！
BV1Kx411C7qV,2017-03-05,2017-03-05,182:49,https://i0.hdslb.com/bfs/archive/1d1819dd0911d8934fef94243244bd48a2f2c82f.jpg,女流-3.5-心灵砒霜
